,Account,date,daily_pnl,trade_count,avg_trade_size,total_fees,win_rate,long_ratio,classification,value,frequency_segment,consistency_segment,cum_pnl,rolling_max,drawdown
1404,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-17,0.0,72,1527.7720833333333,10.559898,0.0,0.0,Fear,32.0,Frequent,Inconsistent,75425.844748,75425.844748,0.0
1405,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-18,0.0,59,1274.653559322034,7.2195979999999995,0.0,0.0,Fear,34.0,Frequent,Inconsistent,75425.844748,75425.844748,0.0
1406,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-19,3036.68886,109,1511.8720183486237,15.820136,0.08256880733944955,0.0,Fear,32.0,Frequent,Inconsistent,78462.533608,78462.533608,0.0
1407,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-20,652.062115,12,7589.970833333334,8.743675,0.25,0.0,Neutral,49.0,Infrequent,Inconsistent,79114.59572299999,79114.59572299999,0.0
1408,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-22,3082.76165,19,526.312105263158,0.95998,1.0,1.0,Fear,32.0,Infrequent,Inconsistent,82197.35737299999,82197.35737299999,0.0
1409,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-23,3464.777168,2,4999.96,0.959991,1.0,1.0,Fear,30.0,Infrequent,Inconsistent,85662.13454099999,85662.13454099999,0.0
1410,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-24,2838.532396,47,2021.1748936170213,11.51959,0.8723404255319149,0.19148936170212766,Neutral,45.0,Frequent,Inconsistent,88500.666937,88500.666937,0.0
1411,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-25,2164.09548,6,6666.248333333334,3.8397550000000003,1.0,0.0,Neutral,46.0,Infrequent,Inconsistent,90664.76241699999,90664.76241699999,0.0
1412,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-26,619.572648,1,9998.76,0.95988,1.0,0.0,Neutral,47.0,Infrequent,Inconsistent,91284.33506499999,91284.33506499999,0.0
1413,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-27,26714.79759,64,1071.89515625,16.429335,0.96875,0.96875,Fear,40.0,Frequent,Inconsistent,117999.132655,117999.132655,0.0
1414,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-28,13956.614828,29,1137.9037931034482,5.087743,1.0,1.0,Fear,44.0,Frequent,Inconsistent,131955.74748299998,131955.74748299998,0.0
1415,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-29,19573.830158,86,1162.7798837209302,9.599846,0.5116279069767442,1.0,Fear,26.0,Frequent,Inconsistent,151529.57764099998,151529.57764099998,0.0
1416,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-30,9683.820194,31,2259.391935483871,9.133842,0.4838709677419355,0.9354838709677419,Fear,32.0,Frequent,Inconsistent,161213.397835,161213.397835,0.0
1417,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-31,5544.028638,8,4999.98625,3.839982,0.75,1.0,Fear,34.0,Infrequent,Inconsistent,166757.426473,166757.426473,0.0
1418,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-01,4004.50286,13,9495.466153846153,34.276202000000005,0.9230769230769231,0.0,Fear,34.0,Infrequent,Inconsistent,170761.929333,170761.929333,0.0
1419,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-02,8045.056928,7,2142.8557142857144,1.4399929999999999,1.0,1.0,Fear,44.0,Infrequent,Inconsistent,178806.98626099998,178806.98626099998,0.0
1420,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-03,0.0,85,5629.0912941176475,59.968334999999996,0.0,0.6823529411764706,Fear,25.0,Frequent,Inconsistent,178806.98626099998,178806.98626099998,0.0
1421,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-04,4805.345609999999,68,932.0805882352942,8.48551,0.10294117647058823,0.17647058823529413,Fear,28.0,Frequent,Inconsistent,183612.331871,183612.331871,0.0
1422,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-06,17621.701092,14,13571.328571428572,18.239855,0.5714285714285714,1.0,Fear,34.0,Infrequent,Inconsistent,201234.032963,201234.032963,0.0
1423,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-07,0.0,51,2744.2062745098037,27.824674,0.0,0.0,Extreme Fear,23.0,Frequent,Inconsistent,201234.032963,201234.032963,0.0
1424,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-08,0.0,8,18749.877500000002,14.399897000000001,0.0,1.0,Extreme Fear,24.0,Infrequent,Inconsistent,201234.032963,201234.032963,0.0
1425,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-09,-4058.8889249999997,54,8168.482037037037,42.461957,0.3333333333333333,0.09259259259259259,Extreme Fear,18.0,Frequent,Inconsistent,197175.144038,201234.032963,-4058.8889250000066
1426,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-10,4596.960442,89,3151.4488764044945,34.245745,0.4943820224719101,0.0,Fear,39.0,Frequent,Inconsistent,201772.10447999998,201772.10447999998,0.0
1427,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-11,-9584.869233000001,238,2846.985294117647,81.852119,0.0,0.0,Fear,25.0,Frequent,Inconsistent,192187.235247,201772.10447999998,-9584.869232999976
1428,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-12,0.0,22,2727.2445454545455,5.759919,0.0,0.0,Fear,43.0,Infrequent,Inconsistent,192187.235247,201772.10447999998,-9584.869232999976
1429,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-13,0.0,18,2222.144444444444,3.839859,0.0,0.0,Neutral,45.0,Infrequent,Inconsistent,192187.235247,201772.10447999998,-9584.869232999976
1430,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-15,3204.26268,77,2727.2429870129868,20.159716,1.0,1.0,Fear,38.0,Frequent,Inconsistent,195391.497927,201772.10447999998,-6380.6065529999905
1431,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-16,912.29492,39,3846.1415384615384,14.399920999999999,0.02564102564102564,0.02564102564102564,Fear,29.0,Frequent,Inconsistent,196303.792847,201772.10447999998,-5468.311632999976
1432,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-17,0.0,96,1979.1661458333335,18.239902,0.0,0.0,Fear,30.0,Frequent,Inconsistent,196303.792847,201772.10447999998,-5468.311632999976
1433,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-18,0.0,46,3541.02152173913,15.637112,0.0,0.0,Fear,33.0,Frequent,Inconsistent,196303.792847,201772.10447999998,-5468.311632999976
1434,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-19,0.0,96,3511.545208333333,32.362351,0.0,0.0,Fear,32.0,Frequent,Inconsistent,196303.792847,201772.10447999998,-5468.311632999976
1435,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-21,0.0,18,2652.518888888889,4.583545,0.0,0.0,Fear,39.0,Infrequent,Inconsistent,196303.792847,201772.10447999998,-5468.311632999976
1436,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-22,0.0,49,3515.344081632653,16.536157,0.0,0.0,Neutral,47.0,Frequent,Inconsistent,196303.792847,201772.10447999998,-5468.311632999976
1437,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-23,-358963.139984,1242,2010.350297906602,611.41193,0.6827697262479872,0.9428341384863124,Greed,72.0,Frequent,Inconsistent,-162659.347137,201772.10447999998,-364431.451617
1438,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-24,398.646746,58,1319.3956896551724,7.346353,0.5517241379310345,0.9310344827586207,Greed,63.0,Frequent,Inconsistent,-162260.700391,201772.10447999998,-364032.804871
1439,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-25,-1335.115406,39,1526.0666666666666,10.397576,0.05128205128205128,0.38461538461538464,Greed,60.0,Frequent,Inconsistent,-163595.81579700002,201772.10447999998,-365367.920277
1440,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-26,-3925.864943,16,2147.34125,11.544089,0.0,1.0,Greed,65.0,Infrequent,Inconsistent,-167521.68074,201772.10447999998,-369293.78521999996
1441,0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-27,-99.444041,12,768.4525,0.885246,0.0,1.0,Greed,61.0,Infrequent,Inconsistent,-167621.124781,201772.10447999998,-369393.22926099994
1442,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-11-29,0.0,3,668.3,0.17494357000000002,0.0,1.0,Extreme Greed,78.0,Infrequent,Inconsistent,0.0,0.0,0.0
1443,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-01,0.0,3,999.5866666666667,1.049569,0.0,1.0,Extreme Greed,81.0,Infrequent,Inconsistent,0.0,0.0,0.0
1444,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-02,0.0,6,340.65333333333336,0.43464074,0.0,1.0,Extreme Greed,80.0,Infrequent,Inconsistent,0.0,0.0,0.0
1445,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-04,33.26141600000001,10,669.609,1.54664128,0.2,0.5,Extreme Greed,78.0,Infrequent,Inconsistent,33.26141600000001,33.26141600000001,0.0
1446,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-05,0.0,2,294.265,0.01519692,0.0,1.0,Extreme Greed,84.0,Infrequent,Inconsistent,33.26141600000001,33.26141600000001,0.0
1447,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-06,0.0,1,292.11,0.00232193,0.0,1.0,Greed,72.0,Infrequent,Inconsistent,33.26141600000001,33.26141600000001,0.0
1448,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-07,0.0,3,1021.2966666666667,0.02168289,0.0,1.0,Extreme Greed,75.0,Infrequent,Inconsistent,33.26141600000001,33.26141600000001,0.0
1449,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-08,-21.54374,5,984.758,1.01392597,0.0,0.6,Extreme Greed,79.0,Infrequent,Inconsistent,11.717676000000012,33.26141600000001,-21.54374
1450,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-09,0.0,4,440.95,0.02488189,0.0,1.0,Extreme Greed,78.0,Infrequent,Inconsistent,11.717676000000012,33.26141600000001,-21.54374
1451,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-10,0.0,1,587.97,0.00478794,0.0,1.0,Extreme Greed,78.0,Infrequent,Inconsistent,11.717676000000012,33.26141600000001,-21.54374
1452,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-13,0.0,3,128.88333333333333,0.00793096,0.0,1.0,Extreme Greed,76.0,Infrequent,Inconsistent,11.717676000000012,33.26141600000001,-21.54374
1453,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-15,0.0,5,739.626,0.031883879999999996,0.0,1.0,Extreme Greed,80.0,Infrequent,Inconsistent,11.717676000000012,33.26141600000001,-21.54374
1454,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-19,0.0,1,1399.11,0.00611499,0.0,1.0,Extreme Greed,75.0,Infrequent,Inconsistent,11.717676000000012,33.26141600000001,-21.54374
1455,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-22,0.0,1,2815.79,0.00936097,0.0,1.0,Greed,73.0,Infrequent,Inconsistent,11.717676000000012,33.26141600000001,-21.54374
1456,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-23,0.0,6,2855.656666666667,0.06298988,0.0,1.0,Greed,70.0,Infrequent,Inconsistent,11.717676000000012,33.26141600000001,-21.54374
1457,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-26,0.0,2,1914.0,0.013980959999999999,0.0,1.0,Extreme Greed,79.0,Infrequent,Inconsistent,11.717676000000012,33.26141600000001,-21.54374
1458,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-01,0.0,5,200.802,0.01478382,0.0,1.0,Greed,66.0,Infrequent,Inconsistent,11.717676000000012,33.26141600000001,-21.54374
1459,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-04,0.0,2,710.865,0.00615996,0.0,1.0,Greed,73.0,Infrequent,Inconsistent,11.717676000000012,33.26141600000001,-21.54374
1460,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-05,0.0,1,456.83,0.00185097,0.0,1.0,Greed,72.0,Infrequent,Inconsistent,11.717676000000012,33.26141600000001,-21.54374
1461,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-09,0.0,4,1509.6399999999999,0.10100993,0.0,1.0,Greed,69.0,Infrequent,Inconsistent,11.717676000000012,33.26141600000001,-21.54374
1462,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-18,0.0,7,2950.0099999999998,0.11930629000000001,0.0,1.0,Extreme Greed,77.0,Infrequent,Inconsistent,11.717676000000012,33.26141600000001,-21.54374
1463,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-25,0.0,25,3223.1059999999998,28.202164,0.0,1.0,Extreme Greed,75.0,Infrequent,Inconsistent,11.717676000000012,33.26141600000001,-21.54374
1464,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-26,38294.693499,123,7578.344634146341,326.247666,0.6666666666666666,0.45528455284552843,Greed,73.0,Frequent,Inconsistent,38306.411175,38306.411175,0.0
1465,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-27,0.0,2,4443.99,0.04196391,0.0,1.0,Greed,71.0,Infrequent,Inconsistent,38306.411175,38306.411175,0.0
1466,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-02,0.0,19,1943.7873684210526,0.53399801,0.0,1.0,Greed,60.0,Infrequent,Inconsistent,38306.411175,38306.411175,0.0
1467,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-03,0.0,8,2351.285,0.30528029,0.0,1.0,Fear,44.0,Infrequent,Inconsistent,38306.411175,38306.411175,0.0
1468,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-04,9167.620989,104,58124.15365384616,2115.719137,0.47115384615384615,0.5288461538461539,Greed,72.0,Frequent,Inconsistent,47474.032164000004,47474.032164000004,0.0
1469,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-05,1843.301845,327,2347.8439143730884,119.89688567,0.3853211009174312,0.5259938837920489,Neutral,54.0,Frequent,Inconsistent,49317.334009,49317.334009,0.0
1470,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-06,71.77363,167,1881.207604790419,39.75071924,0.23353293413173654,0.6766467065868264,Neutral,49.0,Frequent,Inconsistent,49389.107639,49389.107639,0.0
1471,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-09,1259.5314,103,6879.689611650486,212.582348,0.22330097087378642,0.22330097087378642,Neutral,46.0,Frequent,Inconsistent,50648.639039,50648.639039,0.0
1472,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-10,0.0,10,1089.435,3.268301,0.0,1.0,Fear,43.0,Infrequent,Inconsistent,50648.639039,50648.639039,0.0
1473,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-11,109.90750199999998,211,2385.7656398104264,78.85202728,0.3791469194312796,0.5402843601895735,Neutral,47.0,Frequent,Inconsistent,50758.546541,50758.546541,0.0
1474,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-12,2760.439779,81,12390.793456790123,175.294547,0.7037037037037037,0.2962962962962963,Neutral,46.0,Frequent,Inconsistent,53518.986319999996,53518.986319999996,0.0
1475,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-13,1998.702085,42,2039.3888095238096,25.696273,1.0,0.0,Neutral,50.0,Frequent,Inconsistent,55517.688405,55517.688405,0.0
1476,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-14,27.247837999999998,40,445.2165,2.77669532,0.275,0.725,Neutral,48.0,Frequent,Inconsistent,55544.936243,55544.936243,0.0
1477,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-16,559.647247,80,1368.858375,17.1429389,0.425,0.575,Neutral,54.0,Frequent,Inconsistent,56104.58349,56104.58349,0.0
1478,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-17,64.346683,105,1112.2542857142857,9.08480585,0.1619047619047619,0.8380952380952381,Neutral,51.0,Frequent,Inconsistent,56168.930173,56168.930173,0.0
1479,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-18,3981.044269,177,1466.1342937853108,11.15622518,0.15254237288135594,0.847457627118644,Neutral,47.0,Frequent,Inconsistent,60149.974442,60149.974442,0.0
1480,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-21,8995.13393,8,15859.55,12.687638999999999,1.0,0.0,Greed,55.0,Infrequent,Inconsistent,69145.108372,69145.108372,0.0
1481,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-23,0.0,40,472.709,0.27752462,0.0,1.0,Neutral,50.0,Frequent,Inconsistent,69145.108372,69145.108372,0.0
1482,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-24,0.0,44,1894.8688636363636,1.34109024,0.0,1.0,Neutral,49.0,Frequent,Inconsistent,69145.108372,69145.108372,0.0
1483,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-25,0.0,4,3685.7825,0.27318193,0.0,1.0,Fear,25.0,Infrequent,Inconsistent,69145.108372,69145.108372,0.0
1484,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-03-26,0.0,1,1134.46,0.00901796,0.0,1.0,Neutral,47.0,Infrequent,Inconsistent,69145.108372,69145.108372,0.0
1485,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-07,-4968.487948,26,7609.877692307693,69.249872,0.0,0.5384615384615384,Extreme Fear,23.0,Infrequent,Inconsistent,64176.620424,69145.108372,-4968.487948000002
1486,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-08,142.99159,23,3984.7504347826084,32.077231,0.43478260869565216,0.43478260869565216,Extreme Fear,24.0,Infrequent,Inconsistent,64319.612014,69145.108372,-4825.496358000004
1487,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-11,0.0,3,6864.066666666667,7.207268,0.0,1.0,Fear,25.0,Infrequent,Inconsistent,64319.612014,69145.108372,-4825.496358000004
1488,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-12,202.27562,8,2599.29625,7.2780249999999995,1.0,0.0,Fear,43.0,Infrequent,Inconsistent,64521.887634,69145.108372,-4623.220738000004
1489,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-19,56.13971,22,665.6886363636363,2.7150702,0.5,0.5,Fear,32.0,Infrequent,Inconsistent,64578.027344,69145.108372,-4567.0810280000005
1490,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-22,284.16768,2,66188.125,46.331689,0.5,0.5,Neutral,47.0,Infrequent,Inconsistent,64862.195024,69145.108372,-4282.913348000002
1491,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-23,0.0,4,17801.63,24.922278000000002,0.0,1.0,Greed,72.0,Infrequent,Inconsistent,64862.195024,69145.108372,-4282.913348000002
1492,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-26,505.40523,3,23903.97666666667,7.526466,0.3333333333333333,0.0,Greed,65.0,Infrequent,Inconsistent,65367.600254,69145.108372,-3777.508118000005
1493,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-27,33.061386999999996,13,1032.253846153846,0.8035166,0.15384615384615385,0.8461538461538461,Greed,61.0,Infrequent,Inconsistent,65400.661641,69145.108372,-3744.4467310000036
1494,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-28,0.0,10,799.756,0.15534364,0.0,1.0,Neutral,54.0,Infrequent,Inconsistent,65400.661641,69145.108372,-3744.4467310000036
1495,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-29,112.996265,1,8110.65,0.811065,1.0,0.0,Greed,60.0,Infrequent,Inconsistent,65513.657906,69145.108372,-3631.450466000002
1496,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-23,413.347329,305,1074.7592786885245,87.513078,0.47540983606557374,0.6098360655737705,Extreme Greed,76.0,Frequent,Inconsistent,413.347329,413.347329,0.0
1497,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-25,14.126038999999999,14,355.9985714285714,1.494386,0.35714285714285715,0.35714285714285715,Extreme Greed,76.0,Infrequent,Inconsistent,427.473368,427.473368,0.0
1498,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-26,5.2257,7,459.03142857142853,1.000986,0.2857142857142857,0.2857142857142857,Extreme Greed,75.0,Infrequent,Inconsistent,432.699068,432.699068,0.0
1499,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-27,1129.35587,251,602.0546613545816,45.832466,0.35856573705179284,0.3705179282868526,Greed,74.0,Frequent,Inconsistent,1562.0549380000002,1562.0549380000002,0.0
1500,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-29,277.791953,159,337.7447798742138,17.458539000000002,0.4276729559748428,0.389937106918239,Greed,72.0,Frequent,Inconsistent,1839.846891,1839.846891,0.0
1501,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-30,20.951433,7,405.4414285714286,0.993326,0.7142857142857143,0.7142857142857143,Greed,73.0,Infrequent,Inconsistent,1860.7983239999999,1860.7983239999999,0.0
1502,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-31,25.35812,13,279.70307692307694,1.272646,0.3076923076923077,0.3076923076923077,Greed,73.0,Infrequent,Inconsistent,1886.156444,1886.156444,0.0
1503,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-01,91.510419,25,513.3848,4.492106,0.36,0.36,Greed,72.0,Infrequent,Inconsistent,1977.666863,1977.666863,0.0
1504,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-02,192.906947,93,316.822688172043,7.792912,0.3655913978494624,0.3655913978494624,Greed,73.0,Frequent,Inconsistent,2170.57381,2170.57381,0.0
1505,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-03,562.808208,70,306.66942857142857,5.378086,0.6285714285714286,0.6285714285714286,Greed,73.0,Frequent,Inconsistent,2733.3820180000002,2733.3820180000002,0.0
1506,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-04,52.211438,53,457.42283018867926,7.432953,0.4716981132075472,0.4716981132075472,Greed,73.0,Frequent,Inconsistent,2785.593456,2785.593456,0.0
1507,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-05,56.055506,54,469.4587037037037,7.1040600000000005,0.2962962962962963,0.3148148148148148,Extreme Greed,75.0,Frequent,Inconsistent,2841.648962,2841.648962,0.0
1508,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-06,274.173187,234,587.8536752136753,37.079424,0.42735042735042733,0.4358974358974359,Extreme Greed,78.0,Frequent,Inconsistent,3115.822149,3115.822149,0.0
1509,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-07,1573.244278,374,832.9677272727273,97.668292,0.39037433155080214,0.3422459893048128,Extreme Greed,77.0,Frequent,Inconsistent,4689.066427,4689.066427,0.0
1510,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-08,129.13883900000002,22,2379.510454545454,18.32221,0.36363636363636365,0.6363636363636364,Greed,72.0,Infrequent,Inconsistent,4818.205266,4818.205266,0.0
1511,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-10,31.266804999999998,49,460.97204081632657,6.296223,0.3673469387755102,0.3673469387755102,Greed,72.0,Frequent,Inconsistent,4849.472071,4849.472071,0.0
1512,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-11,51.081143,27,696.6096296296296,6.582947,0.3333333333333333,0.6666666666666666,Greed,74.0,Infrequent,Inconsistent,4900.553214,4900.553214,0.0
1513,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-12,-21886.531493,217,884.2718433179723,63.692827,0.0967741935483871,0.35944700460829493,Greed,72.0,Frequent,Inconsistent,-16985.978279,4900.553214,-21886.531493
1514,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-17,1859.269477,335,1346.5090746268656,145.378176,0.43283582089552236,0.4626865671641791,Greed,69.0,Frequent,Inconsistent,-15126.708802,4900.553214,-20027.262016
1515,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-18,1233.9043470000001,7,1049.82,2.572057,1.0,1.0,Greed,61.0,Infrequent,Inconsistent,-13892.804455,4900.553214,-18793.357668999997
1516,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-19,35.79975,7,592.3885714285715,1.451344,0.14285714285714285,0.14285714285714285,Greed,60.0,Infrequent,Inconsistent,-13857.004705,4900.553214,-18757.557919
1517,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-20,2169.508265,257,562.1888715953307,45.800537,0.11284046692607004,0.1245136186770428,Greed,74.0,Frequent,Inconsistent,-11687.496439999999,4900.553214,-16588.049654
1518,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-21,-2960.716887,445,427.66804494382023,49.325028,0.04719101123595506,0.5303370786516854,Greed,74.0,Frequent,Inconsistent,-14648.213327,4900.553214,-19548.766540999997
1519,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-22,-756.173134,133,593.273909774436,18.601636,0.06766917293233082,0.6992481203007519,Greed,70.0,Frequent,Inconsistent,-15404.386460999998,4900.553214,-20304.939674999998
1520,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-23,1805.309858,139,640.1771942446044,26.290399,0.7194244604316546,0.9712230215827338,Greed,71.0,Frequent,Inconsistent,-13599.076603,4900.553214,-18499.629817
1521,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-24,625.561479,29,1215.0548275862068,11.707764000000001,0.6206896551724138,0.6206896551724138,Greed,69.0,Frequent,Inconsistent,-12973.515124,4900.553214,-17874.068337999997
1522,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-26,341.250124,111,1316.2212612612611,44.885186,0.2882882882882883,0.2882882882882883,Greed,68.0,Frequent,Inconsistent,-12632.265,4900.553214,-17532.818214
1523,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-27,0.0,5,888.552,1.5549629999999999,0.0,0.0,Greed,72.0,Infrequent,Inconsistent,-12632.265,4900.553214,-17532.818214
1524,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-28,587.29903,13,865.7684615384616,3.939236,0.9230769230769231,0.9230769230769231,Greed,71.0,Infrequent,Inconsistent,-12044.96597,4900.553214,-16945.519183999997
1525,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-29,217.857529,15,1797.1860000000001,9.435222,0.3333333333333333,0.3333333333333333,Greed,74.0,Infrequent,Inconsistent,-11827.108440999998,4900.553214,-16727.661654999996
1526,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-31,765.690884,40,1112.535,15.575468,0.35,0.35,Greed,61.0,Frequent,Inconsistent,-11061.417556999999,4900.553214,-15961.970770999998
1527,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-01,167.080017,34,1432.7749999999999,17.050004,0.11764705882352941,0.7352941176470589,Neutral,52.0,Frequent,Inconsistent,-10894.337539999999,4900.553214,-15794.890753999998
1528,0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-02,228.247701,15,1984.4720000000002,10.418471,0.8,0.0,Greed,57.0,Infrequent,Inconsistent,-10666.089838999998,4900.553214,-15566.643052999998
